,temperature,humidity,P1,P2,timestamp_new
25503,,,325.0,,2023-02-15 23:16:43+00:00
25507,,,309.0,,2023-02-15 23:19:22+00:00
25509,,,193.0,,2023-02-15 23:22:03+00:00
25515,,,171.0,,2023-02-15 23:24:44+00:00
25517,,,94.0,,2023-02-15 23:27:23+00:00
25521,,,106.0,,2023-02-15 23:30:03+00:00
25525,,,43.0,,2023-02-15 23:32:43+00:00
25529,,,43.0,,2023-02-15 23:35:23+00:00
25535,,,85.0,,2023-02-15 23:38:04+00:00
25539,,,78.0,,2023-02-15 23:40:44+00:00
25543,,,95.0,,2023-02-15 23:43:24+00:00
25547,,,86.0,,2023-02-15 23:46:05+00:00
25549,,,98.0,,2023-02-15 23:48:54+00:00
25553,,,101.0,,2023-02-15 23:51:25+00:00
25557,,,52.0,,2023-02-15 23:54:05+00:00
25563,,,69.0,,2023-02-15 23:56:44+00:00
25567,,,40.0,,2023-02-15 23:59:27+00:00
25569,,,90.0,,2023-02-16 00:02:05+00:00
25573,,,58.0,,2023-02-16 00:04:45+00:00
25577,,,57.0,,2023-02-16 00:07:25+00:00
25583,,,49.0,,2023-02-16 00:10:06+00:00
25585,,,50.0,,2023-02-16 00:12:45+00:00
25589,,,42.0,,2023-02-16 00:15:26+00:00
25593,,,64.0,,2023-02-16 00:18:06+00:00
25597,,,51.0,,2023-02-16 00:20:46+00:00
25601,,,50.0,,2023-02-16 00:23:26+00:00
25605,,,58.0,,2023-02-16 00:26:06+00:00
25609,,,53.0,,2023-02-16 00:28:47+00:00
25613,,,63.0,,2023-02-16 00:31:27+00:00
25617,,,64.0,,2023-02-16 00:34:07+00:00
25623,,,43.0,,2023-02-16 00:36:47+00:00
25625,,,41.0,,2023-02-16 00:39:27+00:00
25631,,,39.0,,2023-02-16 00:42:07+00:00
25635,,,41.0,,2023-02-16 00:44:47+00:00
25637,,,61.0,,2023-02-16 00:47:28+00:00
25643,,,47.0,,2023-02-16 00:50:07+00:00
25645,,,67.0,,2023-02-16 00:52:48+00:00
25651,,,47.0,,2023-02-16 00:55:28+00:00
25653,,,48.0,,2023-02-16 00:58:08+00:00
25657,,,47.0,,2023-02-16 01:00:48+00:00
25661,,,33.0,,2023-02-16 01:03:45+00:00
25667,,,33.0,,2023-02-16 01:04:38+00:00
25669,,,39.0,,2023-02-16 01:06:09+00:00
25675,,,53.0,,2023-02-16 01:08:49+00:00
25677,,,62.0,,2023-02-16 01:11:29+00:00
25681,,,34.0,,2023-02-16 01:14:09+00:00
25685,,,34.0,,2023-02-16 01:16:49+00:00
25689,,,48.0,,2023-02-16 01:19:29+00:00
25693,,,27.0,,2023-02-16 01:22:09+00:00
25699,,,36.0,,2023-02-16 01:24:50+00:00
25701,,,38.0,,2023-02-16 01:27:29+00:00
25707,,,40.0,,2023-02-16 01:30:10+00:00
25711,,,45.0,,2023-02-16 01:32:50+00:00
25713,,,29.0,,2023-02-16 01:35:30+00:00
25719,,,42.0,,2023-02-16 01:38:12+00:00
25721,,,32.0,,2023-02-16 01:40:50+00:00
25727,,,31.0,,2023-02-16 01:43:30+00:00
25731,,,22.0,,2023-02-16 01:46:11+00:00
25735,,,32.0,,2023-02-16 01:48:51+00:00
25737,,,35.0,,2023-02-16 01:51:31+00:00
25741,,,28.0,,2023-02-16 01:54:11+00:00
25745,,,33.0,,2023-02-16 01:56:51+00:00
25749,,,29.0,,2023-02-16 01:59:31+00:00
25755,,,28.0,,2023-02-16 02:02:12+00:00
25757,,,57.0,,2023-02-16 02:04:51+00:00
25761,,,32.0,,2023-02-16 02:07:32+00:00
25765,,,57.0,,2023-02-16 02:10:12+00:00
25771,,,51.0,,2023-02-16 02:12:52+00:00
25773,,,32.0,,2023-02-16 02:15:32+00:00
25777,,,19.0,,2023-02-16 02:18:12+00:00
25783,,,41.0,,2023-02-16 02:20:53+00:00
25785,,,22.0,,2023-02-16 02:23:33+00:00
25791,,,31.0,,2023-02-16 02:26:13+00:00
25793,,,29.0,,2023-02-16 02:28:53+00:00
25797,,,31.0,,2023-02-16 02:31:33+00:00
25803,,,12.0,,2023-02-16 02:34:13+00:00
25807,,,44.0,,2023-02-16 02:36:54+00:00
25811,,,34.0,,2023-02-16 02:39:34+00:00
25813,,,22.0,,2023-02-16 02:42:13+00:00
25819,,,33.0,,2023-02-16 02:44:54+00:00
25823,,,28.0,,2023-02-16 02:47:34+00:00
25825,,,55.0,,2023-02-16 02:50:14+00:00
25829,,,51.0,,2023-02-16 02:52:54+00:00
25833,,,52.0,,2023-02-16 02:55:34+00:00
25837,,,56.0,,2023-02-16 02:58:14+00:00
25841,,,26.0,,2023-02-16 03:00:55+00:00
25847,,,40.0,,2023-02-16 03:03:35+00:00
25851,,,74.0,,2023-02-16 03:06:15+00:00
25853,,,97.0,,2023-02-16 03:08:55+00:00
25857,,,120.0,,2023-02-16 03:11:35+00:00
25861,,,112.0,,2023-02-16 03:14:15+00:00
25867,,,149.0,,2023-02-16 03:16:56+00:00
25869,,,87.0,,2023-02-16 03:19:48+00:00
25875,,,87.0,,2023-02-16 03:20:46+00:00
25879,,,42.0,,2023-02-16 03:22:16+00:00
25883,,,89.0,,2023-02-16 03:24:56+00:00
25885,,,79.0,,2023-02-16 03:27:36+00:00
25891,,,63.0,,2023-02-16 03:30:17+00:00
25895,,,45.0,,2023-02-16 03:32:57+00:00
25899,,,43.0,,2023-02-16 03:35:36+00:00
25903,,,82.0,,2023-02-16 03:38:16+00:00
25907,,,109.0,,2023-02-16 03:40:57+00:00
25911,,,49.0,,2023-02-16 03:43:36+00:00
25913,,,62.0,,2023-02-16 03:46:17+00:00
25919,,,52.0,,2023-02-16 03:48:58+00:00
25923,,,55.0,,2023-02-16 03:51:38+00:00
25927,,,54.0,,2023-02-16 03:54:18+00:00
25929,,,80.0,,2023-02-16 03:56:58+00:00
25933,,,45.0,,2023-02-16 03:59:38+00:00
25939,,,43.0,,2023-02-16 04:02:18+00:00
25943,,,45.0,,2023-02-16 04:04:58+00:00
25945,,,59.0,,2023-02-16 04:07:39+00:00
25949,,,54.0,,2023-02-16 04:10:19+00:00
25953,,,41.0,,2023-02-16 04:12:59+00:00
25957,,,83.0,,2023-02-16 04:15:39+00:00
25961,,,48.0,,2023-02-16 04:18:19+00:00
25967,,,83.0,,2023-02-16 04:20:59+00:00
25969,,,72.0,,2023-02-16 04:23:39+00:00
25973,,,71.0,,2023-02-16 04:26:20+00:00
25979,,,42.0,,2023-02-16 04:29:00+00:00
25983,,,113.0,,2023-02-16 04:31:40+00:00
25987,,,103.0,,2023-02-16 04:34:20+00:00
25989,,,65.0,,2023-02-16 04:37:00+00:00
25995,,,60.0,,2023-02-16 04:39:44+00:00
25999,,,77.0,,2023-02-16 04:42:22+00:00
26003,,,68.0,,2023-02-16 04:45:01+00:00
26007,,,42.0,,2023-02-16 04:47:41+00:00
26009,,,73.0,,2023-02-16 04:50:21+00:00
26015,,,69.0,,2023-02-16 04:53:01+00:00
26019,,,100.0,,2023-02-16 04:55:41+00:00
26023,,,43.0,,2023-02-16 04:58:21+00:00
26027,,,49.0,,2023-02-16 05:01:01+00:00
26031,,,86.0,,2023-02-16 05:03:42+00:00
26035,,,85.0,,2023-02-16 05:06:23+00:00
26037,,,55.0,,2023-02-16 05:09:02+00:00
26041,,,44.0,,2023-02-16 05:11:42+00:00
26047,,,72.0,,2023-02-16 05:14:23+00:00
26049,,,81.0,,2023-02-16 05:17:02+00:00
26055,,,96.0,,2023-02-16 05:19:42+00:00
26057,,,75.0,,2023-02-16 05:22:23+00:00
26061,,,57.0,,2023-02-16 05:25:03+00:00
26067,,,69.0,,2023-02-16 05:27:43+00:00
26069,,,60.0,,2023-02-16 05:30:23+00:00
26075,,,64.0,,2023-02-16 05:33:03+00:00
26077,,,58.0,,2023-02-16 05:35:43+00:00
26081,,,55.0,,2023-02-16 05:38:23+00:00
26085,,,69.0,,2023-02-16 05:41:04+00:00
26091,,,77.0,,2023-02-16 05:43:44+00:00
26093,,,55.0,,2023-02-16 05:46:24+00:00
26099,,,91.0,,2023-02-16 05:49:04+00:00
26101,,,65.0,,2023-02-16 05:51:44+00:00
26105,,,82.0,,2023-02-16 05:54:24+00:00
26109,,,72.0,,2023-02-16 05:57:04+00:00
26115,,,81.0,,2023-02-16 05:59:45+00:00
26117,,,75.0,,2023-02-16 06:02:25+00:00
26123,,,75.0,,2023-02-16 06:05:05+00:00
26125,,,51.0,,2023-02-16 06:07:45+00:00
26129,,,43.0,,2023-02-16 06:10:25+00:00
26135,,,43.0,,2023-02-16 06:13:05+00:00
26139,,,40.0,,2023-02-16 06:15:46+00:00
26143,,,20.0,,2023-02-16 06:18:26+00:00
26147,,,33.0,,2023-02-16 06:21:05+00:00
26149,,,35.0,,2023-02-16 06:23:46+00:00
26153,,,42.0,,2023-02-16 06:26:26+00:00
26157,,,26.0,,2023-02-16 06:29:07+00:00
26163,,,47.0,,2023-02-16 06:31:47+00:00
26167,,,41.0,,2023-02-16 06:34:27+00:00
26171,,,48.0,,2023-02-16 06:37:07+00:00
26175,,,53.0,,2023-02-16 06:39:47+00:00
26177,,,56.0,,2023-02-16 06:42:27+00:00
26183,,,34.0,,2023-02-16 06:45:07+00:00
26187,,,101.0,,2023-02-16 06:47:47+00:00
26191,,,52.0,,2023-02-16 06:50:31+00:00
26193,,,42.0,,2023-02-16 06:53:07+00:00
26199,,,38.0,,2023-02-16 06:55:48+00:00
26203,,,44.0,,2023-02-16 06:58:28+00:00
26205,,,24.0,,2023-02-16 07:01:08+00:00
26209,,,28.0,,2023-02-16 07:03:49+00:00
26215,,,25.0,,2023-02-16 07:06:28+00:00
26217,,,15.0,,2023-02-16 07:09:09+00:00
26221,,,35.0,,2023-02-16 07:11:49+00:00
26225,,,23.0,,2023-02-16 07:14:28+00:00
26229,,,56.0,,2023-02-16 07:17:09+00:00
26235,,,34.0,,2023-02-16 07:19:49+00:00
26237,,,27.0,,2023-02-16 07:22:30+00:00
26243,,,22.0,,2023-02-16 07:25:10+00:00
26247,,,25.0,,2023-02-16 07:27:50+00:00
26251,,,21.0,,2023-02-16 07:30:29+00:00
26253,,,25.0,,2023-02-16 07:33:10+00:00
26259,,,19.0,,2023-02-16 07:35:50+00:00
26263,,,32.0,,2023-02-16 07:38:30+00:00
26267,,,33.0,,2023-02-16 07:41:10+00:00
26271,,,17.0,,2023-02-16 07:43:51+00:00
26275,,,11.0,,2023-02-16 07:46:30+00:00
26279,,,15.0,,2023-02-16 07:49:11+00:00
26283,,,36.0,,2023-02-16 07:51:50+00:00
26285,,,23.0,,2023-02-16 07:54:31+00:00
26291,,,24.0,,2023-02-16 07:57:11+00:00
26295,,,18.0,,2023-02-16 07:59:52+00:00
26297,,,23.0,,2023-02-16 08:02:32+00:00
26301,,,23.0,,2023-02-16 08:05:12+00:00
26307,,,27.0,,2023-02-16 08:07:52+00:00
26311,,,20.0,,2023-02-16 08:10:32+00:00
26313,,,15.0,,2023-02-16 08:13:12+00:00
26317,,,19.0,,2023-02-16 08:15:52+00:00
26321,,,28.0,,2023-02-16 08:18:33+00:00
26327,,,15.0,,2023-02-16 08:21:14+00:00
26331,,,11.0,,2023-02-16 08:23:53+00:00
26333,,,32.0,,2023-02-16 08:26:33+00:00
26337,,,7.0,,2023-02-16 08:29:13+00:00
26341,,,16.0,,2023-02-16 08:31:53+00:00
26345,,,6.0,,2023-02-16 08:34:33+00:00
26349,,,8.0,,2023-02-16 08:37:13+00:00
26353,,,6.0,,2023-02-16 08:39:53+00:00
26359,,,5.0,,2023-02-16 08:42:34+00:00
26361,,,6.0,,2023-02-16 08:45:14+00:00
26367,,,7.0,,2023-02-16 08:47:54+00:00
26371,,,17.0,,2023-02-16 08:50:34+00:00
26375,,,12.0,,2023-02-16 08:53:14+00:00
26377,,,8.0,,2023-02-16 08:55:55+00:00
26383,,,11.0,,2023-02-16 08:58:35+00:00
26385,,,4.0,,2023-02-16 09:01:15+00:00
26389,,,4.0,,2023-02-16 09:03:55+00:00
26395,,,4.0,,2023-02-16 09:06:36+00:00
26397,,,9.0,,2023-02-16 09:09:16+00:00
26403,,,11.0,,2023-02-16 09:11:55+00:00
26405,,,9.0,,2023-02-16 09:14:36+00:00
26409,,,11.0,,2023-02-16 09:17:16+00:00
26415,,,14.0,,2023-02-16 09:19:56+00:00
26417,,,21.0,,2023-02-16 09:22:35+00:00
26423,,,30.0,,2023-02-16 09:25:16+00:00
26425,,,22.0,,2023-02-16 09:27:56+00:00
26431,,,24.0,,2023-02-16 09:30:37+00:00
26433,,,6.0,,2023-02-16 09:33:17+00:00
26437,,,13.0,,2023-02-16 09:35:57+00:00
26443,,,7.0,,2023-02-16 09:38:37+00:00
26447,,,20.0,,2023-02-16 09:41:17+00:00
26451,,,14.0,,2023-02-16 09:43:57+00:00
26453,,,4.0,,2023-02-16 09:46:37+00:00
26457,,,15.0,,2023-02-16 09:49:18+00:00
26463,,,5.0,,2023-02-16 09:51:58+00:00
26465,,,4.0,,2023-02-16 09:54:38+00:00
26469,,,16.0,,2023-02-16 09:57:18+00:00
26473,,,8.0,,2023-02-16 09:59:58+00:00
26477,,,4.0,,2023-02-16 10:02:37+00:00
26481,,,4.0,,2023-02-16 10:05:18+00:00
26487,,,3.0,,2023-02-16 10:07:59+00:00
26491,,,8.0,,2023-02-16 10:10:39+00:00
26493,,,16.0,,2023-02-16 10:13:19+00:00
26497,,,3.0,,2023-02-16 10:15:58+00:00
26501,,,13.0,,2023-02-16 10:18:39+00:00
26505,,,4.0,,2023-02-16 10:21:19+00:00
26509,,,10.0,,2023-02-16 10:23:59+00:00
26515,,,14.0,,2023-02-16 10:26:39+00:00
26519,,,4.0,,2023-02-16 10:29:19+00:00
26523,,,7.0,,2023-02-16 10:32:00+00:00
26527,,,18.0,,2023-02-16 10:34:40+00:00
26531,,,7.0,,2023-02-16 10:37:21+00:00
26535,,,32.0,,2023-02-16 10:40:00+00:00
26539,,,24.0,,2023-02-16 10:42:40+00:00
26541,,,10.0,,2023-02-16 10:45:21+00:00
26547,,,5.0,,2023-02-16 10:48:00+00:00
26551,,,6.0,,2023-02-16 10:50:41+00:00
26555,,,11.0,,2023-02-16 10:53:21+00:00
26557,,,7.0,,2023-02-16 10:56:01+00:00
26563,,,5.0,,2023-02-16 10:58:41+00:00
26567,,,9.0,,2023-02-16 11:01:21+00:00
26571,,,16.0,,2023-02-16 11:04:02+00:00
26573,,,7.0,,2023-02-16 11:06:41+00:00
26579,,,14.0,,2023-02-16 11:09:22+00:00
26583,,,24.0,,2023-02-16 11:12:03+00:00
26585,,,23.0,,2023-02-16 11:14:43+00:00
26589,,,8.0,,2023-02-16 11:17:22+00:00
26593,,,5.0,,2023-02-16 11:20:03+00:00
26597,,,26.0,,2023-02-16 11:22:43+00:00
26603,,,15.0,,2023-02-16 11:25:23+00:00
26607,,,3.0,,2023-02-16 11:28:02+00:00
26611,,,18.0,,2023-02-16 11:30:44+00:00
26613,,,14.0,,2023-02-16 11:33:23+00:00
26619,,,8.0,,2023-02-16 11:36:03+00:00
26621,,,5.0,,2023-02-16 11:38:44+00:00
26627,,,20.0,,2023-02-16 11:41:24+00:00
26631,,,15.0,,2023-02-16 11:44:03+00:00
26635,,,7.0,,2023-02-16 11:46:44+00:00
26639,,,13.0,,2023-02-16 11:49:24+00:00
26641,,,7.0,,2023-02-16 11:52:04+00:00
26645,,,3.0,,2023-02-16 11:54:44+00:00
26649,,,9.0,,2023-02-16 11:57:24+00:00
26655,,,16.0,,2023-02-16 12:00:05+00:00
26657,,,4.0,,2023-02-16 12:02:45+00:00
26663,,,6.0,,2023-02-16 12:05:25+00:00
26667,,,10.0,,2023-02-16 12:08:05+00:00
26671,,,12.0,,2023-02-16 12:10:45+00:00
26675,,,7.0,,2023-02-16 12:13:25+00:00
26677,,,18.0,,2023-02-16 12:16:06+00:00
26681,,,8.0,,2023-02-16 12:18:45+00:00
26685,,,4.0,,2023-02-16 12:21:25+00:00
26689,,,6.0,,2023-02-16 12:24:06+00:00
26693,,,6.0,,2023-02-16 12:26:46+00:00
26699,,,6.0,,2023-02-16 12:29:26+00:00
26701,,,9.0,,2023-02-16 12:32:06+00:00
26705,,,5.0,,2023-02-16 12:34:47+00:00
26711,,,5.0,,2023-02-16 12:37:26+00:00
26713,,,14.0,,2023-02-16 12:40:07+00:00
26719,,,7.0,,2023-02-16 12:42:47+00:00
26721,,,38.0,,2023-02-16 12:45:28+00:00
26727,,,12.0,,2023-02-16 12:48:07+00:00
26729,,,8.0,,2023-02-16 12:50:47+00:00
26735,,,16.0,,2023-02-16 12:53:27+00:00
26739,,,9.0,,2023-02-16 12:56:07+00:00
26741,,,26.0,,2023-02-16 12:58:47+00:00
26745,,,15.0,,2023-02-16 13:01:28+00:00
26751,,,14.0,,2023-02-16 13:04:07+00:00
26753,,,18.0,,2023-02-16 13:06:48+00:00
26757,,,10.0,,2023-02-16 13:09:28+00:00
26761,,,40.0,,2023-02-16 13:12:09+00:00
26765,,,9.0,,2023-02-16 13:14:48+00:00
26771,,,15.0,,2023-02-16 13:17:29+00:00
26773,,,10.0,,2023-02-16 13:20:09+00:00
26777,,,9.0,,2023-02-16 13:22:49+00:00
26781,,,22.0,,2023-02-16 13:25:28+00:00
26785,,,36.0,,2023-02-16 13:28:09+00:00
26789,,,16.0,,2023-02-16 13:30:50+00:00
26793,,,8.0,,2023-02-16 13:33:29+00:00
26799,,,13.0,,2023-02-16 13:36:10+00:00
26801,,,7.0,,2023-02-16 13:38:50+00:00
26807,,,7.0,,2023-02-16 13:41:29+00:00
26809,,,11.0,,2023-02-16 13:44:10+00:00
26815,,,12.0,,2023-02-16 13:46:52+00:00
26819,,,18.0,,2023-02-16 13:49:30+00:00
26823,,,14.0,,2023-02-16 13:52:11+00:00
26827,,,24.0,,2023-02-16 13:54:51+00:00
26829,,,19.0,,2023-02-16 13:57:31+00:00
26835,,,34.0,,2023-02-16 14:00:11+00:00
26837,,,44.0,,2023-02-16 14:02:51+00:00
26843,,,14.0,,2023-02-16 14:05:31+00:00
26847,,,16.0,,2023-02-16 14:08:11+00:00
26851,,,28.0,,2023-02-16 14:10:51+00:00
26855,,,10.0,,2023-02-16 14:13:32+00:00
26857,,,22.0,,2023-02-16 14:16:12+00:00
26861,,,18.0,,2023-02-16 14:18:52+00:00
26867,,,17.0,,2023-02-16 14:21:32+00:00
26871,,,17.0,,2023-02-16 14:24:13+00:00
26873,,,21.0,,2023-02-16 14:26:52+00:00
26877,,,16.0,,2023-02-16 14:29:33+00:00
26883,,,4.0,,2023-02-16 14:32:13+00:00
26887,,,8.0,,2023-02-16 14:34:52+00:00
26889,,,17.0,,2023-02-16 14:37:33+00:00
26893,,,14.0,,2023-02-16 14:40:13+00:00
26899,,,23.0,,2023-02-16 14:42:53+00:00
26901,,,32.0,,2023-02-16 14:45:33+00:00
26907,,,22.0,,2023-02-16 14:48:13+00:00
26909,,,18.0,,2023-02-16 14:50:53+00:00
26915,,,22.0,,2023-02-16 14:53:34+00:00
26919,,,13.0,,2023-02-16 14:56:14+00:00
26921,,,17.0,,2023-02-16 14:58:54+00:00
26925,,,55.0,,2023-02-16 15:01:34+00:00
26931,,,10.0,,2023-02-16 15:04:15+00:00
26933,,,21.0,,2023-02-16 15:06:55+00:00
26939,,,17.0,,2023-02-16 15:09:35+00:00
26943,,,34.0,,2023-02-16 15:12:15+00:00
26945,,,12.0,,2023-02-16 15:14:55+00:00
26949,,,42.0,,2023-02-16 15:17:35+00:00
26955,,,38.0,,2023-02-16 15:20:16+00:00
26959,,,16.0,,2023-02-16 15:22:55+00:00
26963,,,11.0,,2023-02-16 15:25:36+00:00
26965,,,21.0,,2023-02-16 15:28:16+00:00
26971,,,31.0,,2023-02-16 15:30:56+00:00
26975,,,11.0,,2023-02-16 15:33:36+00:00
26977,,,22.0,,2023-02-16 15:36:16+00:00
26981,,,32.0,,2023-02-16 15:38:56+00:00
26985,,,44.0,,2023-02-16 15:41:36+00:00
26991,,,10.0,,2023-02-16 15:44:17+00:00
26993,,,25.0,,2023-02-16 15:46:57+00:00
26997,,,34.0,,2023-02-16 15:49:37+00:00
27003,,,13.0,,2023-02-16 15:52:17+00:00
27007,,,19.0,,2023-02-16 15:54:58+00:00
27011,,,19.0,,2023-02-16 15:57:37+00:00
27015,,,10.0,,2023-02-16 16:00:18+00:00
27019,,,11.0,,2023-02-16 16:02:58+00:00
27023,,,29.0,,2023-02-16 16:05:37+00:00
27027,,,22.0,,2023-02-16 16:08:18+00:00
27029,,,32.0,,2023-02-16 16:10:58+00:00
27033,,,34.0,,2023-02-16 16:13:38+00:00
27037,,,22.0,,2023-02-16 16:16:19+00:00
27041,,,23.0,,2023-02-16 16:18:59+00:00
27045,,,28.0,,2023-02-16 16:21:39+00:00
27051,,,26.0,,2023-02-16 16:24:19+00:00
27053,,,21.0,,2023-02-16 16:26:59+00:00
27059,,,25.0,,2023-02-16 16:29:41+00:00
27063,,,25.0,,2023-02-16 16:32:20+00:00
27065,,,16.0,,2023-02-16 16:34:59+00:00
27071,,,18.0,,2023-02-16 16:37:40+00:00
27075,,,38.0,,2023-02-16 16:40:20+00:00
27079,,,44.0,,2023-02-16 16:43:00+00:00
27083,,,32.0,,2023-02-16 16:45:40+00:00
27087,,,15.0,,2023-02-16 16:48:20+00:00
27091,,,13.0,,2023-02-16 16:51:00+00:00
27093,,,11.0,,2023-02-16 16:53:40+00:00
27097,,,25.0,,2023-02-16 16:56:21+00:00
27103,,,22.0,,2023-02-16 16:59:02+00:00
27107,,,24.0,,2023-02-16 17:01:41+00:00
27109,,,31.0,,2023-02-16 17:04:21+00:00
27113,,,45.0,,2023-02-16 17:07:01+00:00
27119,,,20.0,,2023-02-16 17:09:42+00:00
27121,,,50.0,,2023-02-16 17:12:22+00:00
27125,,,36.0,,2023-02-16 17:15:01+00:00
27131,,,36.0,,2023-02-16 17:17:42+00:00
27133,,,18.0,,2023-02-16 17:20:22+00:00
27139,,,25.0,,2023-02-16 17:23:02+00:00
27141,,,8.0,,2023-02-16 17:25:42+00:00
27147,,,23.0,,2023-02-16 17:28:22+00:00
27149,,,25.0,,2023-02-16 17:31:03+00:00
27155,,,26.0,,2023-02-16 17:33:43+00:00
27159,,,9.0,,2023-02-16 17:36:22+00:00
27161,,,16.0,,2023-02-16 17:39:03+00:00
27167,,,17.0,,2023-02-16 17:41:43+00:00
27171,,,19.0,,2023-02-16 17:44:23+00:00
27173,,,21.0,,2023-02-16 17:47:03+00:00
27179,,,17.0,,2023-02-16 17:49:44+00:00
27183,,,13.0,,2023-02-16 17:52:24+00:00
27185,,,18.0,,2023-02-16 17:55:04+00:00
27189,,,10.0,,2023-02-16 17:57:45+00:00
27195,,,11.0,,2023-02-16 18:00:25+00:00
27197,,,36.0,,2023-02-16 18:03:04+00:00
27201,,,29.0,,2023-02-16 18:05:45+00:00
27205,,,22.0,,2023-02-16 18:08:25+00:00
27211,,,38.0,,2023-02-16 18:11:05+00:00
27213,,,7.0,,2023-02-16 18:13:45+00:00
27219,,,9.0,,2023-02-16 18:16:25+00:00
27223,,,14.0,,2023-02-16 18:19:05+00:00
27227,,,29.0,,2023-02-16 18:21:45+00:00
27231,,,17.0,,2023-02-16 18:24:25+00:00
27233,,,16.0,,2023-02-16 18:27:06+00:00
27237,,,21.0,,2023-02-16 18:29:45+00:00
27241,,,9.0,,2023-02-16 18:32:27+00:00
27245,,,9.0,,2023-02-16 18:35:06+00:00
27249,,,22.0,,2023-02-16 18:37:46+00:00
27253,,,21.0,,2023-02-16 18:40:27+00:00
27257,,,22.0,,2023-02-16 18:43:06+00:00
27263,,,23.0,,2023-02-16 18:45:47+00:00
27267,,,17.0,,2023-02-16 18:48:27+00:00
27269,,,26.0,,2023-02-16 18:51:07+00:00
27275,,,30.0,,2023-02-16 18:53:47+00:00
27277,,,12.0,,2023-02-16 18:56:27+00:00
27281,,,29.0,,2023-02-16 18:59:17+00:00
27287,,,15.0,,2023-02-16 19:01:48+00:00
27293,,,9.0,,2023-02-16 19:04:27+00:00
27295,,,22.0,,2023-02-16 19:07:07+00:00
27299,,,19.0,,2023-02-16 19:09:48+00:00
27303,,,23.0,,2023-02-16 19:12:27+00:00
27309,,,21.0,,2023-02-16 19:15:08+00:00
27313,,,6.0,,2023-02-16 19:17:48+00:00
27317,,,13.0,,2023-02-16 19:20:28+00:00
27319,,,8.0,,2023-02-16 19:23:08+00:00
27325,,,8.0,,2023-02-16 19:25:49+00:00
27329,,,16.0,,2023-02-16 19:28:29+00:00
27333,,,23.0,,2023-02-16 19:31:09+00:00
27335,,,10.0,,2023-02-16 19:33:49+00:00
27341,,,7.0,,2023-02-16 19:36:29+00:00
27345,,,8.0,,2023-02-16 19:39:09+00:00
27347,,,18.0,,2023-02-16 19:41:49+00:00
27353,,,20.0,,2023-02-16 19:44:30+00:00
27355,,,32.0,,2023-02-16 19:47:09+00:00
27359,,,21.0,,2023-02-16 19:49:50+00:00
27365,,,15.0,,2023-02-16 19:52:31+00:00
27369,,,25.0,,2023-02-16 19:55:10+00:00
27373,,,42.0,,2023-02-16 19:57:51+00:00
27375,,,44.0,,2023-02-16 20:00:31+00:00
27379,,,49.0,,2023-02-16 20:03:11+00:00
27383,,,37.0,,2023-02-16 20:05:51+00:00
27387,,,37.0,,2023-02-16 20:08:31+00:00
27391,,,29.0,,2023-02-16 20:11:11+00:00
27395,,,24.0,,2023-02-16 20:13:52+00:00
27399,,,17.0,,2023-02-16 20:16:31+00:00
27403,,,12.0,,2023-02-16 20:19:19+00:00
27409,,,14.0,,2023-02-16 20:21:53+00:00
27413,,,22.0,,2023-02-16 20:24:32+00:00
27415,,,16.0,,2023-02-16 20:27:12+00:00
27419,,,46.0,,2023-02-16 20:29:53+00:00
27425,,,27.0,,2023-02-16 20:32:33+00:00
27427,,,14.0,,2023-02-16 20:35:13+00:00
27433,,,10.0,,2023-02-16 20:37:52+00:00
27435,,,14.0,,2023-02-16 20:40:33+00:00
27439,,,18.0,,2023-02-16 20:43:13+00:00
27443,,,13.0,,2023-02-16 20:45:53+00:00
27449,,,23.0,,2023-02-16 20:48:58+00:00
27451,,,23.0,,2023-02-16 20:49:43+00:00
27455,,,11.0,,2023-02-16 20:51:13+00:00
27461,,,9.0,,2023-02-16 20:53:53+00:00
27465,,,16.0,,2023-02-16 20:56:34+00:00
27469,,,20.0,,2023-02-16 20:59:14+00:00
27473,,,25.0,,2023-02-16 21:01:55+00:00
27475,,,23.0,,2023-02-16 21:04:52+00:00
27481,,,23.0,,2023-02-16 21:05:44+00:00
27483,,,54.0,,2023-02-16 21:07:29+00:00
27487,,,54.0,,2023-02-16 21:08:44+00:00
27493,,,40.0,,2023-02-16 21:09:55+00:00
27497,,,54.0,,2023-02-16 21:10:35+00:00
27501,,,20.0,,2023-02-16 21:12:35+00:00
27503,,,56.0,,2023-02-16 21:15:15+00:00
27507,,,40.0,,2023-02-16 21:17:55+00:00
27511,,,22.0,,2023-02-16 21:20:35+00:00
27515,,,23.0,,2023-02-16 21:23:15+00:00
27519,,,29.0,,2023-02-16 21:25:56+00:00
27523,,,24.0,,2023-02-16 21:28:46+00:00
27527,,,24.0,,2023-02-16 21:29:46+00:00
27531,,,31.0,,2023-02-16 21:31:15+00:00
27535,,,29.0,,2023-02-16 21:33:56+00:00
27541,,,49.0,,2023-02-16 21:36:36+00:00
27545,,,26.0,,2023-02-16 21:39:16+00:00
27549,,,26.0,,2023-02-16 21:41:57+00:00
27551,,,16.0,,2023-02-16 21:44:37+00:00
27557,,,41.0,,2023-02-16 21:47:16+00:00
27559,,,43.0,,2023-02-16 21:49:57+00:00
27563,,,31.0,,2023-02-16 21:52:37+00:00
27567,,,38.0,,2023-02-16 21:55:17+00:00
